params,mean_test_score,std_test_score,norm_type,descriptor_algo,keypoints_algo,k,classifier,dataset
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1709910810360585,0.0126725820850416,eq_hist,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1674860767814291,0.0197284193961418,eq_hist,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1614898256577417,0.0145053820462486,eq_hist,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 79, 'p': 2, 'weights': 'uniform'})",0.160993827410619,0.0135819153862626,eq_hist,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.1454880667774221,0.01795177234408,eq_hist,dense_hist,dense,100.0,knn,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 19, 'n_estimators': 462})",0.2194946070508289,0.008010106492443,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2189986088037062,0.0064291043203327,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.218491354923139,0.0134096739568936,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 47, 'min_samples_split': 20, 'n_estimators': 500})",0.2169928549238894,0.0121422355544981,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 9, 'n_estimators': 291})",0.2149908529218874,0.0145831318654265,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2124928526727627,0.0128639125375282,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2114948531740136,0.0107838447674414,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2099895997946972,0.0147589647944263,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2089900995448221,0.0144749623686613,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2059855957906932,0.0258497423875774,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 272})",0.2049966007986997,0.0049606088420176,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2049928489208849,0.0102784966094424,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1959875917896907,0.0182182157234359,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 500})",0.1955013484248866,0.0036058468320868,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 18, 'n_estimators': 159})",0.1940035988012,0.0062760855851801,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1884928406667536,0.0101433096346272,eq_hist,dense_hist,dense,100.0,rf,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1844910877894386,0.0128393535147982,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1824868346607477,0.018868437860158,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.179988834411623,0.017681979530245,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1774930852891872,0.0098551992558496,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 77, 'p': 1, 'weights': 'distance'})",0.1749920835378106,0.0111955681941582,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1694918306612459,0.0133718304792315,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1694918306612459,0.0133718304792315,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1684923304113708,0.0110007639284313,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1679933306619963,0.0115883475018223,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1664880772826799,0.0175578584848538,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.160992326659493,0.0110059954842783,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1605008306657482,0.0092558467689119,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 121, 'p': 2, 'weights': 'uniform'})",0.1549900725313019,0.0140928269210652,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1514910712811762,0.0126863131284146,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.1479935707821764,0.0152485998068543,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1289910600255427,0.0128778993274658,eq_hist,dense_hist,dense,50.0,knn,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 18, 'n_estimators': 497})",0.1994903449176313,0.0136680597150734,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 20, 'n_estimators': 295})",0.1989950970460715,0.0070410521637809,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1974890932911922,0.0156175093574957,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 399})",0.196493344919132,0.0094315867169644,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.196491844168006,0.0127820123138706,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1949963456710083,0.0060061529105696,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1939885912899406,0.0161343524951642,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.193491092291692,0.0125974018988486,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 8, 'min_samples_split': 20, 'n_estimators': 500})",0.1929935932934433,0.0091427719500063,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1919978449213831,0.0108422983687355,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 14, 'min_samples_split': 20, 'n_estimators': 50})",0.1889963426695061,0.0054885116573588,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1879878379128754,0.0172106755164947,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1874963419191305,0.0052093892709513,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1869943406675041,0.0080268744776334,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1844873359116237,0.0179201811955992,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 15, 'n_estimators': 50})",0.1754925840383111,0.0105589524416249,eq_hist,dense_hist,dense,50.0,rf,mammals
"OrderedDict({'n_neighbors': 143, 'p': 1, 'weights': 'distance'})",0.171493082287685,0.0186803687689754,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1699953326639983,0.015548145368084,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1664940802871837,0.0158557445643022,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1654945800373087,0.0165691325374269,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1639983311647479,0.0142739901877173,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.162995079037058,0.0173688929569638,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1614958286622454,0.0175471350145729,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1614958286622454,0.0175471350145729,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1580035807921865,0.0110248908075171,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1579960770365568,0.0227220960435117,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1564990777884331,0.0123106076524782,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1549998274136205,0.005514002165654,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 99, 'p': 1, 'weights': 'uniform'})",0.153986820403612,0.0207772522278534,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 150, 'p': 2, 'weights': 'uniform'})",0.1509980745363054,0.0161450150472712,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.1429953191572382,0.0103504710241136,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1269973121547334,0.0048800262684189,eq_hist,sift,dense,200.0,knn,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1880005942974458,0.0098290615452528,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 16, 'n_estimators': 500})",0.1844925885405645,0.0127986523665416,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1825010917964441,0.0111248653931216,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1799910855383119,0.0145904521811123,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 20, 'n_estimators': 395})",0.1784970877924401,0.009507284619278,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 45, 'min_samples_split': 15, 'n_estimators': 352})",0.1759938349143746,0.014534658165899,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1754925840383111,0.0111121323632551,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.1735018376697537,0.0119161145811467,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.173495084289687,0.0151541100628577,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 13, 'n_estimators': 500})",0.1719920820370595,0.0165903100235583,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 20, 'n_estimators': 500})",0.1679940810375593,0.0169071699181423,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1614928271599935,0.0145315509751226,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 20, 'n_estimators': 393})",0.1614928271599935,0.0163740348254211,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1514970742856799,0.0048076619121678,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1494913204058631,0.0215807916938902,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1444930687809248,0.0115562158097548,eq_hist,sift,dense,200.0,rf,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1599935767851809,0.0109534426245239,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1589978284131208,0.0120279385437288,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 59, 'p': 2, 'weights': 'distance'})",0.1589948269108688,0.0075427667235824,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1579938259098678,0.0110258077675715,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1569928249088668,0.012894787242778,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1560008284146215,0.0165672680748799,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 151, 'p': 1, 'weights': 'distance'})",0.1559963261612437,0.0105491644528671,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 114, 'p': 1, 'weights': 'distance'})",0.1544925735330533,0.0135547548007823,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 107, 'p': 1, 'weights': 'uniform'})",0.1494973234103669,0.0110722613026994,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1494913204058631,0.0169088862798537,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1479965722844284,0.0120364886551047,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1474975725350538,0.0127135866125637,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'distance'})",0.1449958204081142,0.005942440739606,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1444983214098656,0.0106724896769897,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1444983214098656,0.0106724896769897,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1344943144043593,0.0080639085348417,eq_hist,sift,dense,100.0,knn,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1779965872919396,0.00878858311014,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 47, 'min_samples_split': 20, 'n_estimators': 431})",0.1759990875433154,0.0086655472701213,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 17, 'min_samples_split': 20, 'n_estimators': 406})",0.1715020867944406,0.0067949944945559,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 15, 'min_samples_split': 20, 'n_estimators': 261})",0.171492331912122,0.0109986713260512,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 38, 'min_samples_split': 16, 'n_estimators': 453})",0.1694978336657497,0.0052671289086225,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1684998341670005,0.0055135876644398,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 12, 'min_samples_split': 20, 'n_estimators': 473})",0.1679970825398111,0.0064030591044249,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.1659905782844313,0.0158418434407444,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1655020837929383,0.0102268498557471,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1614958286622454,0.0061783286457235,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 2, 'n_estimators': 500})",0.1614943279111195,0.0080448623243221,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1614928271599935,0.0101623763361013,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1580050815433124,0.0075919805959421,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1579960770365568,0.015702338878189,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1464965715340528,0.005431644502295,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1355013184098641,0.0035835793790947,eq_hist,sift,dense,100.0,rf,mammals
"OrderedDict({'n_neighbors': 39, 'p': 2, 'weights': 'distance'})",0.1549938244091167,0.0254181214492826,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.152496574535555,0.0189902703057026,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1519983251617434,0.0142753963186075,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1509988249118684,0.0178275496243247,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1489998244121182,0.0067373081580851,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.148003325664495,0.0082127795341312,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1469963216589903,0.0067392153800711,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1469933201567384,0.0109355045500372,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1430005717861789,0.0098263905286214,eq_hist,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1369983176579878,0.0060004330725326,eq_hist,sift,dense,50.0,knn,mammals
